fire_id,park_agency,park_name,fire_name,fire_year,cause_description,fire_size,fire_size_class,latitude,longitude,state
1643976,NPS,Golden Gate National Recreation Area,RADIO,2013,Miscellaneous,0.1,A,37.81986,-122.53093,CA
1643977,NPS,Golden Gate National Recreation Area,FLAT TOP,2013,Campfire,0.1,A,37.5175,-122.48,CA
1643978,NPS,Golden Gate National Recreation Area,CAMP FIRE,2013,Campfire,0.1,A,37.8356,-122.4739,CA
1643979,NPS,Golden Gate National Recreation Area,TENNESSEE,2013,Arson,0.1,A,37.8678,-122.5317,CA
1643980,NPS,Golden Gate National Recreation Area,VISTA 3,2013,Smoking,0.1,A,37.8336,-122.4808,CA
1643981,NPS,Golden Gate National Recreation Area,LEGION,2013,Campfire,1.0,B,37.7864,-122.5067,CA
1643982,NPS,Golden Gate National Recreation Area,SUTRO,2013,Campfire,0.1,A,37.7781,-122.5094,CA
1643983,NPS,Golden Gate National Recreation Area,SHORELINE,2013,Powerline,3.0,B,38.0456,-122.7908,CA
1643984,NPS,Golden Gate National Recreation Area,MONTARA,2013,Arson,0.3,B,37.5497,-122.498,CA
1643985,NPS,Golden Gate National Recreation Area,DOYLE,2013,Campfire,0.5,B,37.8319,-122.5358,CA
1643986,NPS,Golden Gate National Recreation Area,DOYLE 2,2013,Arson,0.5,B,37.8025,-122.4642,CA
1643987,NPS,Golden Gate National Recreation Area,PALISADES,2013,Arson,0.1,A,37.6883,-122.4955,CA
1643988,NPS,Golden Gate National Recreation Area,HAWK,2013,Miscellaneous,0.1,A,37.8292,-122.4992,CA
1644194,NPS,Joshua Tree National Monument,SAGE,2013,Missing/Undefined,0.1,A,34.1,-116.4228,CA
1644195,NPS,Joshua Tree National Monument,BARKER,2013,Campfire,0.1,A,34.0311,-116.14675,CA
1644196,NPS,Joshua Tree National Monument,JUMBO,2013,Miscellaneous,0.1,A,33.99103,-116.06605,CA
1644197,NPS,Joshua Tree National Monument,RING,2013,Campfire,0.1,A,34.07433,-116.38911,CA
1644198,NPS,Joshua Tree National Monument,DESERT TRAIL,2013,Missing/Undefined,0.1,A,34.1526,-116.2691,CA
1644199,NPS,Joshua Tree National Monument,ELATA,2013,Missing/Undefined,0.1,A,34.083372,-116.420681,CA
1644200,NPS,Joshua Tree National Monument,IMPERIAL,2013,Missing/Undefined,10.0,C,32.7679,-115.701,CA
1644201,NPS,Joshua Tree National Monument,INDIAN,2013,Missing/Undefined,0.1,A,34.00163,-116.57773,CA
1644202,NPS,Joshua Tree National Monument,SAGEBRUSH,2013,Missing/Undefined,0.3,B,33.9242,-116.6922,CA
1644203,NPS,Joshua Tree National Monument,BOY SCOUT,2013,Missing/Undefined,0.1,A,34.047211,-116.182742,CA
1644204,NPS,Joshua Tree National Monument,BOY SCOUT 2,2013,Missing/Undefined,0.1,A,34.046658,-116.183756,CA
1644205,NPS,Joshua Tree National Monument,LOST HORSE,2013,Campfire,0.1,A,34.02817,-116.17937,CA
1644206,NPS,Joshua Tree National Monument,21,2013,Campfire,0.1,A,34.0493,-116.207,CA
1644207,NPS,Sequoia & Kings Canyon National Parks,FRIDAY,2013,Campfire,0.1,A,36.72155,-118.97062,CA
1644208,NPS,Sequoia & Kings Canyon National Parks,GRANT,2013,Campfire,0.1,A,36.74808,-118.97034,CA
1644209,NPS,Sequoia & Kings Canyon National Parks,RESEARCH,2013,Campfire,0.1,A,36.488,-118.829,CA
1644210,NPS,Sequoia & Kings Canyon National Parks,SCENIC MEADOW,2013,Lightning,0.1,A,36.67733,-118.60633,CA
1644211,NPS,Sequoia & Kings Canyon National Parks,CONGRESS,2013,Debris Burning,1.0,B,36.57288,-118.75112,CA
1644212,NPS,Sequoia & Kings Canyon National Parks,TENT MEADOW,2013,Lightning,0.3,B,36.826,-118.556,CA
1644213,NPS,Sequoia & Kings Canyon National Parks,SILLIMAN,2013,Lightning,0.2,A,36.602,-118.743,CA
1644214,NPS,Sequoia & Kings Canyon National Parks,SKAGWAY,2013,Lightning,0.2,A,36.61562,-118.85945,CA
1644215,NPS,Sequoia & Kings Canyon National Parks,HOCKETT,2013,Lightning,49.0,C,36.37461,-118.6661,CA
1644216,NPS,Sequoia & Kings Canyon National Parks,CAHOON,2013,Lightning,0.1,A,36.371,-118.696,CA
1644217,NPS,Sequoia & Kings Canyon National Parks,DENNISON,2013,Lightning,0.1,A,36.33817,-118.77017,CA
1644218,NPS,Sequoia & Kings Canyon National Parks,AZALEA 57,2013,Campfire,0.1,A,36.744,-118.9712,CA
1644219,NPS,Sequoia & Kings Canyon National Parks,CANYONVIEW,2013,Campfire,0.1,A,36.788,-118.66501,CA
1644220,NPS,Sequoia & Kings Canyon National Parks,CEDAR GROVE,2013,Lightning,0.1,A,36.79,-118.65599,CA
1644221,NPS,Sequoia & Kings Canyon National Parks,CHAGOOPA,2013,Lightning,62.0,C,36.45701,-118.41698,CA
1644222,NPS,Sequoia & Kings Canyon National Parks,HOTEL,2013,Lightning,29.0,C,36.804,-118.671,CA
1644223,NPS,Sequoia & Kings Canyon National Parks,BLUE CANYON,2013,Lightning,0.3,B,36.96283,-118.75471,CA
1644224,NPS,Sequoia & Kings Canyon National Parks,BOREAL,2013,Lightning,0.1,A,36.442,-118.398,CA
1644225,NPS,Sequoia & Kings Canyon National Parks,WINDY PEAK,2013,Lightning,681.0,E,36.992,-118.61,CA
1644226,NPS,Sequoia & Kings Canyon National Parks,HORSE,2013,Lightning,0.3,B,36.384,-118.67,CA
1644227,NPS,Sequoia & Kings Canyon National Parks,CHARLOTTE CREEK,2013,Arson,0.1,A,36.783,-118.48,CA
1644228,NPS,Sequoia & Kings Canyon National Parks,WILLOW CREEK,2013,Lightning,0.2,A,36.43483,-118.46367,CA
1644229,NPS,Sequoia & Kings Canyon National Parks,CLIFF,2013,Arson,0.1,A,36.49276,-118.61229,CA
1644230,NPS,Sequoia & Kings Canyon National Parks,HALSTEAD,2013,Campfire,0.1,A,36.61523,-118.78605,CA
1644231,NPS,Sequoia & Kings Canyon National Parks,LADYBUG,2013,Campfire,0.1,A,36.337,-118.704,CA
1644232,NPS,Lassen Volcanic National Park,JONES PULLOUT,2013,Lightning,0.1,A,40.45974,-121.52376,CA
1644233,NPS,Lassen Volcanic National Park,JUNIPER FIRE,2013,Lightning,0.1,A,40.42877,-121.30538,CA
1644234,NPS,Lassen Volcanic National Park,SOAP FIRE,2013,Lightning,0.1,A,40.53919,-121.37265,CA
1644235,NPS,Lassen Volcanic National Park,PANTHER,2013,Lightning,0.1,A,40.43235,-121.4511,CA
1644236,NPS,Lassen Volcanic National Park,TWIN FIRE,2013,Lightning,0.1,A,40.43822,-121.46182,CA
1644237,NPS,Lassen Volcanic National Park,DRAKE FIRE,2013,Smoking,0.1,A,40.444306,-121.405678,CA
1644238,NPS,Lassen Volcanic National Park,BLUE FIRE,2013,Campfire,0.3,B,40.475609,-121.554878,CA
1644239,NPS,Lassen Volcanic National Park,LOST FIRE,2013,Campfire,0.1,A,40.562039,-121.516537,CA
1644240,NPS,Lassen Volcanic National Park,SUMMITT FIRE,2013,Miscellaneous,0.1,A,40.48349,-121.41918,CA
1644241,NPS,Lassen Volcanic National Park,NOBELS FIRE,2013,Lightning,0.1,A,40.554095,-121.36172,CA
1644242,NPS,Mojave National Preserve,WINDMILL,2013,Lightning,0.1,A,35.15194,-115.15847,CA
1644243,NPS,Mojave National Preserve,DOME,2013,Lightning,42.0,C,35.26464,-115.55161,CA
1644244,NPS,Mojave National Preserve,BROOKLYN FLATS,2013,Lightning,0.1,A,35.23019,-115.50606,CA
1644245,NPS,Mojave National Preserve,LANFAIR,2013,Lightning,0.1,A,35.1514,-115.0214,CA
1644246,NPS,Mojave National Preserve,RABBIT,2013,Lightning,0.1,A,35.14869,-115.1912,CA
1644247,NPS,Mojave National Preserve,GROTTO,2013,Lightning,0.1,A,35.16721,-115.20896,CA
1644248,NPS,Mojave National Preserve,VAN WINKLE,2013,Equipment Use,0.2,A,34.72574,-115.62602,CA
1644249,NPS,Mojave National Preserve,BDC ASSIST,2013,Missing/Undefined,0.1,A,35.473357,-115.568079,CA
1644250,NPS,Mojave National Preserve,CIMA,2013,Missing/Undefined,37.0,C,35.23735,-115.50138,CA
1644338,NPS,Point Reyes National Seashore,NORTH BEACH,2013,Campfire,0.1,A,38.0756,-122.9756,CA
1644339,NPS,Point Reyes National Seashore,OLEMA,2013,Powerline,3.0,B,38.0336,-122.7947,CA
1644340,NPS,Point Reyes National Seashore,NORTH BEACH 2,2013,Campfire,0.1,A,38.0869,-122.9714,CA
1644341,NPS,Point Reyes National Seashore,LIMANTOR,2013,Equipment Use,0.1,A,38.0533,-122.8083,CA
1644342,NPS,Point Reyes National Seashore,CYPRUS,2013,Arson,0.1,A,38.1803,-122.9089,CA
1644343,NPS,Point Reyes National Seashore,KNIGHT (13-TURNS),2013,Powerline,0.1,A,37.9525,-122.7133,CA
1644344,NPS,Point Reyes National Seashore,COAST,2013,Campfire,3.0,B,38.0178,-122.8589,CA
1644371,NPS,Redwood National Park,FRESHWATER,2013,Campfire,0.1,A,41.2839,-124.0922,CA
1644372,NPS,Redwood National Park,MURPHY 1,2013,Miscellaneous,0.3,B,41.551533,-124.087733,CA
1644373,NPS,Redwood National Park,MURPHY 2,2013,Miscellaneous,0.1,A,41.551533,-124.087733,CA
1644374,NPS,Redwood National Park,MURPHY 3,2013,Miscellaneous,0.1,A,41.551533,-124.087733,CA
1644375,NPS,Redwood National Park,ENDERTS 1,2013,Campfire,0.1,A,41.7272,-124.15044,CA
1644376,NPS,Redwood National Park,ENDERTS 2,2013,Campfire,0.1,A,41.727128,-124.152831,CA
1644377,NPS,Redwood National Park,BROWN,2013,Equipment Use,0.1,A,41.3897,-123.9944,CA
1644378,NPS,Redwood National Park,BALDY,2013,Miscellaneous,3.5,B,41.1786,-123.9278,CA
1644379,NPS,Redwood National Park,DOLESON,2013,Campfire,0.1,A,41.20589,-123.993683,CA
1644380,NPS,Redwood National Park,NEWTON,2013,Equipment Use,0.5,B,41.443425,-124.020669,CA
1644381,NPS,Redwood National Park,SOUTH,2013,Campfire,0.1,A,41.726206,-124.151783,CA
1644382,NPS,Redwood National Park,WEBER GROVE,2013,Campfire,0.1,A,41.804364,-124.136814,CA
1644383,NPS,Redwood National Park,REQUA,2013,Campfire,0.5,B,41.549283,-124.083514,CA
1644393,NPS,Santa Monica Mountains National Recreation Area,NICHOLAS,2013,Missing/Undefined,0.5,B,34.043278,-118.91463,CA
1644394,NPS,Santa Monica Mountains National Recreation Area,PACIFICA,2013,Missing/Undefined,0.5,B,34.13,-118.8419,CA
1644395,NPS,Santa Monica Mountains National Recreation Area,BROADBEACH,2013,Missing/Undefined,0.1,A,34.034925,-118.851806,CA
1644396,NPS,Santa Monica Mountains National Recreation Area,OLD,2013,Missing/Undefined,0.1,A,34.117539,-118.633067,CA
1644397,NPS,Santa Monica Mountains National Recreation Area,LAS VIRGINES,2013,Missing/Undefined,0.2,A,34.09577,-118.7114,CA
1644398,NPS,Santa Monica Mountains National Recreation Area,MULHOLLAND,2013,Missing/Undefined,1.0,B,34.10863,-118.72729,CA
1644399,NPS,Santa Monica Mountains National Recreation Area,SPRINGS,2013,Missing/Undefined,24238.0,G,34.200976,-118.969471,CA
1644400,NPS,Santa Monica Mountains National Recreation Area,CIRCLE,2013,Missing/Undefined,0.1,A,34.103914,-118.761625,CA
1644401,NPS,Santa Monica Mountains National Recreation Area,DONMAR,2013,Missing/Undefined,1.0,B,34.064219,-118.678628,CA
1644402,NPS,Santa Monica Mountains National Recreation Area,CAMARILLO,2013,Missing/Undefined,2.0,B,34.200706,-118.967356,CA
1644403,NPS,Santa Monica Mountains National Recreation Area,ENCINAL,2013,Missing/Undefined,3.0,B,34.06919,-118.87169,CA
1644404,NPS,Santa Monica Mountains National Recreation Area,OCEAN,2013,Missing/Undefined,0.1,A,34.049711,-118.78714,CA
1644405,NPS,Santa Monica Mountains National Recreation Area,CASTRO,2013,Missing/Undefined,2.0,B,34.085064,-118.782036,CA
1644406,NPS,Santa Monica Mountains National Recreation Area,HEATHERCLIFF,2013,Missing/Undefined,0.1,A,34.018403,-118.814208,CA
1644407,NPS,Santa Monica Mountains National Recreation Area,AMBER,2013,Missing/Undefined,1.0,B,34.158681,-118.687819,CA
1644408,NPS,Santa Monica Mountains National Recreation Area,OLD,2013,Equipment Use,162.0,D,34.18119,-118.7,CA
1644409,NPS,Santa Monica Mountains National Recreation Area,CANYON,2013,Missing/Undefined,1.0,B,34.14561,-118.605744,CA
1644410,NPS,Santa Monica Mountains National Recreation Area,NAVAJO,2013,Missing/Undefined,0.1,A,34.138853,-118.601014,CA
1644411,NPS,Santa Monica Mountains National Recreation Area,MALIBU,2013,Missing/Undefined,0.3,B,34.046592,-118.645742,CA
1644412,NPS,Santa Monica Mountains National Recreation Area,BRONCO,2013,Missing/Undefined,0.1,A,34.044408,-118.579544,CA
1644413,NPS,Santa Monica Mountains National Recreation Area,RAMBLA PACIFICA,2013,Missing/Undefined,0.8,B,34.05878,-118.65119,CA
1644414,NPS,Santa Monica Mountains National Recreation Area,PARKWAY CALABASAS,2013,Missing/Undefined,0.3,B,34.1514,-118.68289,CA
1644415,NPS,Santa Monica Mountains National Recreation Area,LOST HILL,2013,Miscellaneous,0.1,A,34.12656,-118.70464,CA
1644416,NPS,Santa Monica Mountains National Recreation Area,VIRGENES,2013,Equipment Use,3.6,B,34.10856,-118.7206,CA
1644417,NPS,Santa Monica Mountains National Recreation Area,CORRAL,2013,Miscellaneous,0.1,A,34.03647,-118.73689,CA
1644418,NPS,Santa Monica Mountains National Recreation Area,SCHUEREN,2013,Missing/Undefined,0.1,A,34.06864,-118.663481,CA
1644419,NPS,Santa Monica Mountains National Recreation Area,WESTLAKE,2013,Missing/Undefined,0.1,A,34.153525,-118.819594,CA
1644453,NPS,Whiskeytown National Recreation Area,OAK BOTTOM CG H3,2013,Campfire,0.1,A,40.6489,-122.5928,CA
1644454,NPS,Yosemite National Park,CABLE,2013,Powerline,0.3,B,37.67113,-119.78303,CA
1644455,NPS,Yosemite National Park,RAINBOW VIEW,2013,Lightning,0.3,B,37.72656,-119.6743,CA
1644456,NPS,Yosemite National Park,FORBIDDEN,2013,Lightning,198.0,D,37.7558,-119.6056,CA
1644457,NPS,Yosemite National Park,BRIDAL,2013,Lightning,0.3,B,37.66181,-119.61165,CA
1644458,NPS,Yosemite National Park,CATHEDRAL,2013,Miscellaneous,0.1,A,37.778,-119.4235,CA
1644459,NPS,Yosemite National Park,DARK HOLE,2013,Lightning,0.1,A,37.84519,-119.63264,CA
1644460,NPS,Yosemite National Park,AULIN,2013,Campfire,0.1,A,37.90033,-119.4009,CA
1644461,NPS,Yosemite National Park,CLOUD,2013,Lightning,0.4,B,37.79373,-119.46459,CA
1644462,NPS,Yosemite National Park,SNOW PEAK,2013,Lightning,0.1,A,38.122,-119.5653,CA
1644463,NPS,Yosemite National Park,RODGERS,2013,Lightning,0.1,A,37.9727,-119.51115,CA
1644464,NPS,Yosemite National Park,CHILNUALNA,2013,Miscellaneous,0.1,A,37.547,-119.643,CA
1644465,NPS,Yosemite National Park,SIESTA,2013,Miscellaneous,0.1,A,37.85083,-119.65967,CA
1644466,NPS,Yosemite National Park,RASIN,2013,Campfire,0.1,A,37.85054,-119.4747,CA
1644467,NPS,Yosemite National Park,PICNIC,2013,Campfire,0.1,A,37.72749,-119.62054,CA
1644468,NPS,Yosemite National Park,MERCED,2013,Campfire,0.1,A,37.74024,-119.4056,CA
1644469,NPS,Yosemite National Park,EAGLE,2013,Miscellaneous,0.1,A,37.76477,-119.60042,CA
1644470,NPS,Yosemite National Park,LAKE,2013,Lightning,0.1,A,37.80603,-119.44488,CA
1644471,NPS,Yosemite National Park,HARDEN,2013,Lightning,0.2,A,37.88339,-119.65137,CA
1644472,NPS,Yosemite National Park,PATE,2013,Lightning,0.1,A,37.91406,-119.6268,CA
1644473,NPS,Yosemite National Park,OSTRANDER,2013,Campfire,0.1,A,37.62274,-119.54427,CA
1644474,NPS,Yosemite National Park,FLORENCE,2013,Lightning,0.1,A,37.73588,-119.3677,CA
1644475,NPS,Yosemite National Park,NEVADA,2013,Campfire,0.1,A,37.725,-119.533,CA
1644476,NPS,Yosemite National Park,PORCUPINE,2013,Lightning,0.1,A,37.81764,-119.5572,CA
1644477,NPS,Yosemite National Park,BUNNELL,2013,Lightning,0.2,A,37.73328,-119.46359,CA
1644478,NPS,Yosemite National Park,ANGEL,2013,Lightning,0.1,A,37.51601,-119.62304,CA
1644479,NPS,Yosemite National Park,LINE,2013,Lightning,0.1,A,37.82456,-119.65472,CA
1644480,NPS,Yosemite National Park,MCSWAIN,2013,Lightning,0.1,A,37.8182,-119.62994,CA
1644481,NPS,Yosemite National Park,RICHARDSON,2013,Lightning,0.1,A,38.07239,-119.6921,CA
1644482,NPS,Yosemite National Park,HORIZON,2013,Campfire,0.7,B,37.63008,-119.56497,CA
1644483,NPS,Black Canyon Of the Gunnison National Park,CHUCKER,2013,Lightning,0.1,A,38.5875,-107.8178,CO
1644512,NPS,Curecanti National Recreation Area,ELK CREEK,2013,Campfire,0.1,A,38.4556,-107.2042,CO
1644513,NPS,Colorado National Monument,MONUMENT,2013,Lightning,0.1,A,38.9933,-108.6961,CO
1644514,NPS,Colorado National Monument,MONUMENT CANYON,2013,Lightning,0.1,A,39.0917,-108.7186,CO
1644700,NPS,Dinosaur National Monument,BLUE,2013,Equipment Use,0.1,A,40.24514,-108.88433,CO
1644701,NPS,Dinosaur National Monument,WILD,2013,Lightning,342.0,E,40.5757,-109.026297,CO
1644702,NPS,Dinosaur National Monument,HACKING,2013,Lightning,10.0,C,40.5594,-109.014397,CO
1644703,NPS,Dinosaur National Monument,HEADQUARTERS,2013,Smoking,0.1,A,40.24375,-108.63972,CO
1644704,NPS,Dinosaur National Monument,TABBY MOUNTAIN,2013,Lightning,7.0,B,40.3028,-110.7891,UT
1644705,NPS,Dinosaur National Monument,SPLIT MOUNTAIN,2013,Lightning,0.1,A,40.47,-109.334503,UT
1644706,NPS,Dinosaur National Monument,JACK SPRINGS,2013,Lightning,0.1,A,40.6903,-108.8909,CO
1644707,NPS,Dinosaur National Monument,POOL,2013,Lightning,0.1,A,40.48744,-109.03494,CO
1644708,NPS,Dinosaur National Monument,LIMESTONE,2013,Lightning,0.2,A,40.60175,-108.9289,CO
1644709,NPS,Dinosaur National Monument,ECHO,2013,Lightning,0.5,B,40.51011,-109.04511,CO
1644710,NPS,Dinosaur National Monument,SILVER,2013,Campfire,0.1,A,40.4469,-108.5128,CO
1644711,NPS,Dinosaur National Monument,ALCOVA,2013,Lightning,0.3,B,40.58317,-108.96667,CO
1644712,NPS,Dinosaur National Monument,PARTY,2013,Lightning,0.1,A,40.45483,-108.77272,CO
1644713,NPS,Dinosaur National Monument,CORRAL,2013,Lightning,0.1,A,40.463797,-108.6148,CO
1644714,NPS,Dinosaur National Monument,LEFT SIDE,2013,Lightning,0.1,A,40.30031,-108.95178,CO
1644715,NPS,Florissant Fossil Beds National Monument,FOSSIL,2013,Lightning,0.1,A,38.92227,-105.29149,CO
1644907,NPS,Mesa Verde National Park,NAVAHO LOOKOUT,2013,Lightning,0.1,A,37.175394,-108.5033,CO
1644908,NPS,Mesa Verde National Park,NORTH RIM,2013,Lightning,1.5,B,37.28366,-108.46932,CO
1644909,NPS,Mesa Verde National Park,BROWNING,2013,Lightning,0.1,A,37.346377,-107.675806,CO
1644910,NPS,Mesa Verde National Park,SUN,2013,Lightning,0.1,A,37.165594,-108.432051,CO
1644911,NPS,Mesa Verde National Park,PETROGLYPH,2013,Lightning,0.1,A,37.17384,-108.49216,CO
1644912,NPS,Mesa Verde National Park,TOO KUSH,2013,Missing/Undefined,300.0,E,46.12,-115.895,ID
1644913,NPS,Mesa Verde National Park,HIGHWAY 13,2013,Lightning,7.0,B,45.935,-116.0069,ID
1644914,NPS,Mesa Verde National Park,JOHNSON CANYON 2,2013,Lightning,0.1,A,37.1833,-108.9667,CO
1644915,NPS,Mesa Verde National Park,MORGAN CANYON,2013,Lightning,0.1,A,37.0058,-108.2114,CO
1644916,NPS,Mesa Verde National Park,SCHOOL,2013,Lightning,0.1,A,37.2047,-108.45113,CO
1644917,NPS,Mesa Verde National Park,LAVA,2013,Lightning,7500.0,G,43.283,-118.8114,OR
1644918,NPS,Rocky Mountain National Park,WILD BASIN,2013,Campfire,0.1,A,40.2,-105.55,CO
1644919,NPS,Rocky Mountain National Park,BIG MEADOWS,2013,Lightning,653.0,E,40.3228,-105.7875,CO
1644920,NPS,Rocky Mountain National Park,BEAVER PONDS,2013,Campfire,0.1,A,40.39253,-105.62444,CO
1644921,NPS,Rocky Mountain National Park,MORAINE,2013,Campfire,0.1,A,40.359667,-105.58798,CO
1644922,NPS,Rocky Mountain National Park,MANY PARKS,2013,Campfire,0.1,A,40.388113,-105.630923,CO
1645068,NPS,National Capitol Parks - East,GREENBELT FIRE,2013,Campfire,0.1,A,38.9789,-76.9081,MD
1645069,NPS,Rock Creek Park,FT SLOCUM FIRE,2013,Arson,0.1,A,38.9597,-77.0142,DC
1645070,NPS,Big Cypress National Preserve,ROAD SIDE 1,2013,Miscellaneous,0.1,A,26.0181,-81.3456,FL
1645071,NPS,Big Cypress National Preserve,ROAD SIDE 2,2013,Miscellaneous,0.1,A,26.0156,-81.3456,FL
1645072,NPS,Big Cypress National Preserve,HUCKABEE,2013,Arson,20300.0,G,26.091403,-81.281369,FL
1645073,NPS,Big Cypress National Preserve,CAT TAIL,2013,Arson,2.0,B,26.2531,-81.2611,FL
1645074,NPS,Big Cypress National Preserve,WILSON,2013,Lightning,54.0,C,25.9436,-81.2583,FL
1645075,NPS,Big Cypress National Preserve,SIDEBURNS,2013,Lightning,19.0,C,25.965,-81.2028,FL
1645076,NPS,Big Cypress National Preserve,MM70,2013,Miscellaneous,0.1,A,26.16743,-81.18588,FL
1645077,NPS,Big Cypress National Preserve,GREAT SCOTT,2013,Lightning,24.0,C,25.71567,-81.08803,FL
1645078,NPS,Big Cypress National Preserve,PALLET L28,2013,Miscellaneous,0.1,A,26.195,-80.9,FL
1645079,NPS,Big Cypress National Preserve,MM78,2013,Miscellaneous,0.1,A,26.155,-81.3161,FL
1645080,NPS,Big Cypress National Preserve,BLITZ,2013,Miscellaneous,1.0,B,26.02,-81.0089,FL
1645081,NPS,Big Cypress National Preserve,UPPER WAGON WHEEL SO,2013,Arson,0.5,B,25.9939,-81.2906,FL
1645082,NPS,Big Cypress National Preserve,CYPRESS CAMP,2013,Arson,51.0,C,26.1731,-81.1864,FL
1645083,NPS,Big Cypress National Preserve,MM55,2013,Miscellaneous,0.5,B,26.1703,-80.9772,FL
1645084,NPS,Big Cypress National Preserve,UPPER WAGON WHEEL 2,2013,Equipment Use,0.5,B,25.99403,-81.26858,FL
1645085,NPS,Big Cypress National Preserve,BIG NIGHT 63,2013,Miscellaneous,0.1,A,26.17008,-81.07325,FL
1645086,NPS,Big Cypress National Preserve,CHECK STATION,2013,Miscellaneous,0.1,A,26.1808,-81.2653,FL
1645087,NPS,Big Cypress National Preserve,EIGHTH STREET,2013,Miscellaneous,0.1,A,25.76086,-80.82817,FL
1645088,NPS,Canaveral National Seashore,RED SCOOTER FIRE,2013,Missing/Undefined,15.0,C,28.9375,-80.8297,FL
1645089,NPS,Everglades National Park,LPK ROADSIDE WF,2013,Miscellaneous,0.1,A,25.4114,-80.6267,FL
1645090,NPS,Everglades National Park,FFS 182/392 WF ASSIS,2013,Missing/Undefined,200.0,D,25.406828,-80.475344,FL
1645091,NPS,Everglades National Park,FFS 196/156 WF,2013,Missing/Undefined,0.3,B,25.619389,-80.509361,FL
1645092,NPS,Everglades National Park,FFS 207/168 WF,2013,Miscellaneous,2.0,B,25.6081,-80.526861,FL
1645093,NPS,Everglades National Park,117/ 328 FFS,2013,Lightning,1244.0,F,25.4558,-80.3644,FL
1645094,NPS,Everglades National Park,FFS 194/ 150 WF,2013,Missing/Undefined,2.4,B,25.45783,-80.50956,FL
1645095,NPS,Everglades National Park,GATE 10 WF,2013,Equipment Use,0.1,A,25.442633,-80.684086,FL
1645096,NPS,Everglades National Park,FFS 187/ 150 WF,2013,Missing/Undefined,1.0,B,25.620778,-80.49703,FL
1645097,NPS,Everglades National Park,LOSTMAN'S WF,2013,Lightning,167.7,D,25.58158,-81.17231,FL
1645098,NPS,Everglades National Park,HAMMOCK WF,2013,Lightning,3.1,B,25.6164,-80.8311,FL
1645099,NPS,Everglades National Park,NORTH HARNEY WF,2013,Lightning,8.5,B,25.445062,-81.005414,FL
1645100,NPS,Everglades National Park,FFS 136/ 208,2013,Missing/Undefined,0.8,B,25.63725,-80.53053,FL
1645101,NPS,Everglades National Park,LOST LAKE,2013,Lightning,13.0,C,25.6119,-81.1683,FL
1645107,NPS,Cumberland Island National Seashore,BRIDGE 4,2013,Lightning,0.1,A,30.9058,-81.4456,GA
1645108,NPS,Cumberland Island National Seashore,DOWNLOAD,2013,Lightning,0.1,A,30.8906,-81.4167,GA
1645109,NPS,Cumberland Island National Seashore,PLUM NORTH,2013,Powerline,0.3,B,30.869892,-81.463461,GA
1645110,NPS,Hawaii Volcanoes National Park,KAHUKU 71 FIRE,2013,Miscellaneous,0.2,A,19.2253,-155.6833,HI
